div3
div2,Miscellanies.
div3
place,America
catnum,-1491.
div2,Miscellanies.
div3
place,Yorkshire
catnum,-1492.
div2,Miscellanies.
div3
place,Germany
catnum,-1494.
div2,Miscellanies.
div3
place,China
catnum,-1495.
div2,Miscellanies.
div3
place,Lyons
catnum,-1499.
div2,Miscellanies.
div3
place,Sumatra
catnum,-1501.
div2,Miscellanies.
div3
place,Scotland
catnum,-1506.
div2,Miscellanies.
div3
place,Bengall
catnum,-1508.
div2,Miscellanies.
div3
place,China
div3
place,China
catnum,-1512.
div2,Miscellanies.
div3
place,America
catnum,-1532.
div2,Miscellanies.
div3
place,China
catnum,-1533.
div2,Miscellanies.
div3
place,North America
catnum,-1534.
div2,Miscellanies.
div3
place,America
catnum,-1535.
div2,Miscellanies.
div3
place,Ireland
catnum,-1537.
div2,Miscellanies.
div3
place,Turkish
place,Constantinople
place,Smyrna
catnum,-1538.
div2,Miscellanies.
div3
place,Turkish
place,Smyrna
catnum,-1539.
div2,Miscellanies.
div3
place,Turkish
place,Constantinople
place,Smyrna
catnum,-1540.
div2,Miscellanies.
div3
place,China
catnum,-1542.
div2,Miscellanies.
div3
place,France
catnum,-1543.
div2,Miscellanies.
div3
place,Bohemia
catnum,-1544.
div2,Miscellanies.
div3
place,Polonia
place,Germany
catnum,-1546.
div2,Miscellanies.
div3
place,Windsor
catnum,-1547.
div2,Miscellanies.
div3
place,Paris 
catnum,-1550
div2,Miscellanies.
div3
place,Westminster
catnum,-1554.
div2,Miscellanies.
div3
place,Egypt
catnum,-1556.
div2,Miscellanies.
div3
place,Japan
catnum,-1563.
div2,Miscellanies.
div3
place,Japan
catnum,-1565.
div2,Miscellanies.
div3
place,Nuremberg
catnum,-1566.
div2,Miscellanies.
div3
place,Dieppe
catnum,-1577.
div2,Miscellanies.
div3
place,East Indies
catnum,-1588.
div2,Miscellanies.
div3
place,Sweden
place,Norway
catnum,-1589.
div2,Miscellanies.
div3
place,America
catnum,-1590.
div2,Miscellanies.
div3
place,Windsor
catnum,-1591.
div2,Miscellanies.
div3
place,Japan
catnum,-1592.
div2,Miscellanies.
div3
place,Sheffield
catnum,-1595.
div2,Miscellanies.
div3
place,Sheffield
catnum,1596.
div2,Miscellanies.
div3
place,Holland
catnum,-1602.
div2,Miscellanies.
div3
place,Turkish
place,Berlin
place,China
catnum,-1606.
div2,Miscellanies.
div3
place,Malton
catnum,-1609.
div2,Miscellanies.
div3
place,Filah
catnum,-1610.
div2,Miscellanies.
div3
place,Harrogate
catnum,-1612.
div2,Miscellanies.
div3
place,Buckby
catnum,-1615.
div2,Miscellanies.
div3
place,China
catnum,-1616.
div2,Miscellanies.
div3
place,Davis's straits
place,Groenland
catnum,-1617.
div2,Miscellanies.
div3
place,North America
catnum,-1622.
div2,Miscellanies.
div3
place,Guinea
catnum,-1624.
div2,Miscellanies.
div3
place,Windsor
catnum,-1626.
div2,Miscellanies.
div3
place,Guinea
place,London
catnum,-1627.
div2,Miscellanies.
div3
place,Guinea
catnum,-1630.
div2,Miscellanies.
div3
place,Paris
catnum,-1637.
div2,Miscellanies.
div3
place,Malta
catnum,-1643.
div2,Miscellanies.
div3
place,East Indies
catnum,-1646.
div2,Miscellanies.
div3
place,Hampshire
place,Oxford
catnum,-1647.
div2,Miscellanies.
div3
place,East Indies
catnum,-1654.
div2,Miscellanies.
div3
place,Carolina
catnum,-1655.
div2,Miscellanies.
div3
place,Malaga
catnum,-1658.
div2,Miscellanies.
div3
place,Malabar
catnum,-1663.
div2,Miscellanies.
div3
place,Rochester
catnum,-1669.
div2,Miscellanies.
div3
place,Malacca
catnum,-1672.
div2,Miscellanies.
div3
place,Yorkshire
catnum,-1674.
div2,Miscellanies.
div3
place,Bath
catnum,-1683.
div2,Miscellanies.
div3
place,W. Indies
catnum,-1685.
div2,Miscellanies.
div3
place,Guanaboa
place,Jamacia
catnum,-1686.
div2,Miscellanies.
div3
place,Bishops - gate
catnum,-1688.
div2,Miscellanies.
div3
place,Italy
catnum,-1689.
div2,Miscellanies.
div3
place,Molucco Islands
place,China
catnum,-1694.
div2,Miscellanies.
div3
place,China
catnum,-1695.
div2,Miscellanies.
div3
place,China
catnum,-1698.
div2,Miscellanies.
div3
place,China
catnum,-1700.
div2,Miscellanies.
div3
place,China
catnum,-1701.
div2,Miscellanies.
div3
place,Bloomsbury Square
catnum,-1702.
div2,Miscellanies.
div3
place,China
catnum,-1703.
div2,Miscellanies.
div3
place,Japan
catnum,-1704.
div2,Miscellanies.
div3
place,China
catnum,-1705.
div2,Miscellanies.
div3
place,Kings Langley in Hertfordsh
catnum,-1706.
div2,Miscellanies.
div3
place,East Indies
catnum,-1707.
div2,Miscellanies.
div3
place,Italy
catnum,-1709.
div2,Miscellanies.
div3
place,China
catnum,-1710.
div2,Miscellanies.
div3
place,Japan
catnum,-1712.
div2,Miscellanies.
div3
place,Japan
catnum,-1716.
div2,Miscellanies.
div3
place,China
catnum,-1718.
div2,Miscellanies.
div3
place,fort S t. George
place,East Indies
catnum,-1721.
div2,Miscellanies.
div3
place, China
catnum,-1723.
div2,Miscellanies.
div3
place,New England
catnum,-1727.
div2,Miscellanies.
div3
place,N. England
catnum,-1730.
div2,Miscellanies.
div3
place,New England
catnum,-1731.
div2,Miscellanies.
div3
place,China
catnum,-1734.
div2,Miscellanies.
div3
place,N. England
catnum,-1735.
div2,Miscellanies.
div3
place,Holland
catnum,-1737.
div2,Miscellanies.
div3
place,New England
catnum,-1738.
div2,Miscellanies.
div3
place,America
catnum,-1740.
div2,Miscellanies.
div3
place,Turkish
place,Turky
catnum,-1748.
div2,Miscellanies.
div3
place,Petersburg
catnum,-1749.
div2,Miscellanies.
div3
place,Hudsons bay
catnum,-1750.
div2,Miscellanies.
div3
place,China
catnum,-1754.
div2,Miscellanies.
div3
place,Malabar
catnum,-1757.
div2,Miscellanies.
div3
place,China
catnum,-1758.
div2,Miscellanies.
div3
place,China
catnum,-1761.
div2,Miscellanies.
div3
place,river Gambia
catnum,1763.
div2,Miscellanies.
div3
place,Kamcatchki
place,Peterburg.
catnum,-1768.
div2,Miscellanies.
div3
place,Kamcatchki
place,Petersburg
catnum,-1770.
div2,Miscellanies.
div3
place,Russia
catnum,-1771.
div2,Miscellanies.
div3
place,China
catnum,-1772.
div2,Miscellanies.
div3
place,China
catnum,-1773.
div2,Miscellanies.
div3
place,Monsserrat
catnum,-1775.
div2,Miscellanies.
div3
place,East India
catnum,-1777.
div2,Miscellanies.
div3
place,Campeche
catnum,-1779.
div2,Miscellanies.
div3
place,Campeche
catnum,-1780.
div2,Miscellanies.
div3
place,North America
catnum,-1782.
div2,Miscellanies.
div3
place,wales
catnum,-1783.
div2,Miscellanies.
div3
place,France
catnum,-1786.
div2,Miscellanies.
div3
place,Lapland
catnum,-1787.
div2,Miscellanies.
div3
place,Lapland
catnum,-1791.
div2,Miscellanies.
div3
place, East India
catnum,-1792.
div2,Miscellanies.
div3
place,Emuy.
catnum,-1794.
div2,Miscellanies.
div3
place,Jamaica
catnum,-1796.
div2,Miscellanies.
div3
place,Spaine
catnum,-1797.
div2,Miscellanies.
div3
place,France
catnum,-1798.
div2,Miscellanies.
div3
place,Peru
catnum,-726.
div2,Antiquities.
div3
place,Goodmans fields
catnum,-4.
div2,Antiquities.
div3
place,Island Sheppey
place,Canterbury.
catnum,-729.
div2,Antiquities.
div3
place,Baden
place,
catnum,738.
div2,Antiquities.
div3
place,Richborow
place,Canterbury
place,Kent
catnum,-739.
div2,Antiquities.
div3
place,Isle of Wight
catnum,-743.
div2,Antiquities.
div3
place,Roman
catnum,19.
div2,Antiquities.
div3
place,Mount Vesuvius
catnum,22.
div2,Antiquities.
div3
place,fleet ditch
catnum,23.
div2,Antiquities.
div3
place,Rome
catnum,-749.
div2,Antiquities.
div3
place,Constantinople
place,Etruscan
catnum,-754.
div2,Antiquities.
div3
place,Cotterstock
place,Oundle
place,Northamptonshire
catnum,-755.
div2,Antiquities.
div3
place,Richborough
place,Kent
catnum,-756.
div2,Antiquities.
div3
place,Essex near Brentwood
catnum,30.
div2,Antiquities.
div3
place,Camdeno.
catnum,31.
div2,Antiquities.
div3
place,Uriconium
place,Wroxeter in Shropshire
catnum,33.
div2,Antiquities.
div3
place,Richborow
place,Kent
catnum,-768.
div2,Antiquities.
div3
place,Cartagena
place,America
catnum,-781.
div2,Antiquities.
div3
place,Richborrough
catnum,-783.
div2,Antiquities.
div3
place,Rome
catnum,-787.
div2,Antiquities.
div3
place,Reculver
catnum,788.
div2,Antiquities.
div3
place,Reculver
catnum,-799.
div2,Antiquities.
div3
place,fleet- ditch
catnum,48.
div2,Antiquities.
div3
place,Baden
place,Swisserland
catnum,50.
div2,Antiquities.
div3
place,Bethlehem
catnum,51.
div2,Antiquities.
div3
place,Canterbury
catnum,-805.
div2,Antiquities.
div3
place,Italy
catnum,806.
div2,Antiquities.
div3
place,Virginia
catnum,65.
div2,Antiquities.
div3
place,Streights of Magellan
catnum,66.
div2,Antiquities.
div3
place,Etruscan
place,Rome
catnum,-819.
div2,Antiquities.
div3
place,Pauls
catnum,85.
div2,Antiquities.
div3
place,Cicero's house at Mola between Gayette & Cuma at Formio
catnum,-88.
div2,Antiquities.
div3
place,Rome
catnum,-862.
div2,Antiquities.
div3
place,Etruscan
catnum,-879.
div2,Antiquities.
div3
place,Camdeno
catnum,-93.
div2,Antiquities.
div3
place,Bethlehem
catnum,-97.
div2,Antiquities.
div3
place,Carthage
catnum,99.
div2,Antiquities.
div3
place,Badam in libera
catnum,-100.
div2,Antiquities.
div3
place,Italy
catnum,-880
div2,Antiquities.
div3
place,Burrowbridge
catnum,-100 *.
div2,Antiquities.
div3
place,Kent
catnum,-101.
div2,Antiquities.
div3
place,Jamaica
catnum,-102.
div2,Antiquities.
div3
place,Colonia Agrippina at some distance from Colen
place,Germany
catnum,-106.
div2,Antiquities.
div3
place,Egyptian
catnum,-107.
div2,Antiquities.
div3
place,Italy
catnum,-904.
div2,Antiquities.
div3
place,Norfolk
catnum,-109.
div2,Antiquities.
div3
place,Rome
catnum,-928.
div2,Antiquities.
div3
place,Rome
catnum,-945.
div2,Antiquities.
div3
place,Roman
catnum,-123.
div2,Antiquities.
div3
place,Roman
catnum,-134.
div2,Antiquities.
div3
place,Egypt
catnum,-135.
div2,Antiquities.
div3
place,Rome
catnum,-980.
div2,Antiquities.
div3
place,Hungarie
place,Reculver
place,Kent
catnum,-144.
div2,Antiquities.
div3
place,Rome
catnum,-1001.
div2,Antiquities.
div3
place,Carnuntum
place,Presburg
place,Vienna
catnum,-148.
div2,Antiquities.
div3
place,Northampton
catnum,-151.
div2,Antiquities.
div3
place,Japan
catnum,-154.
div2,Antiquities.
div3
place,Tartary
catnum,-157.
div2,Antiquities.
div3
place,Mengrillia
catnum,-158.
div2,Antiquities.
div3
place,Rome
catnum,-1040.
div2,Antiquities.
div3
place,Norfolk.
catnum,-159.
div2,Antiquities.
div3
place,Troy
catnum,-165.
div2,Antiquities.
div3
place,Scotland
catnum,166.
div2,Antiquities.
div3
place,Northamptonshire
catnum,-168.
div2,Antiquities.
div3
place,Northamptonshire
catnum,-170.
div2,Antiquities.
div3
place,Northamptonshire.
catnum,-172.
div2,Antiquities.
div3
place,Throp Mandeville
catnum,-173.
div2,Antiquities.
div3
place,Etruscan
place,Etruscan
catnum,-1082.
div2,Antiquities.
div3
place,Etruscan
catnum,-1096. 
div2,Antiquities.
div3
place,Staffordshire
catnum,-178.
div2,Antiquities.
div3
place,Athens
catnum,-179.
div2,Antiquities.
div3
place,East Indies
catnum,-180.
div2,Antiquities.
div3
place,Wisbech
catnum,-184.
div2,Antiquities.
div3
place,S t. Mary Woolnoths
catnum,-186.
div2,Antiquities.
div3
place,Bourne in Sussex
catnum,-188.
div2,Antiquities.
div3
place,Lyons
place,France
catnum,1120.
div2,Antiquities.
div3
place,banks of the Thames near Stains
catnum,1121.
div2,Antiquities.
div3
place,Rome
catnum,-221.
div2,Antiquities.
div3
place,Ireland
catnum,1123.
div2,Antiquities.
div3
place,Tuft Bogg on Marsh within two Miles of Macclesfield
catnum,1125.
div2,Antiquities.
div3
place,Goodmans fields
catnum,-233.
div2,Antiquities.
div3
place,Kiddall in Yorkshire near Leeds
place,Yorkshire
catnum,-238.
div2,Antiquities.
div3
place,Bath
div3
place,black Marys near Grayes inn lane
catnum,-246.
div2,Antiquities.
div3
place,fields North west of the tower of London
catnum,-248.
div2,Antiquities.
div3
place,Edinburgh
catnum,-250.
div2,Antiquities.
div3
place,near Windsor
catnum,-251.
div2,Antiquities.
div3
place,Cairo
place,Egypt
catnum,1.
div2,Antiquities.
div3
place,Spitlefields
place,Spitalfields
catnum,-257.
div2,Antiquities.
div3
place,Bishops gate
catnum,-259.
div2,Antiquities.
div3
place,Egypt
div3
place,Minorca
catnum,-244 *.
div2,Antiquities.
div3
place,Woodchester near Minchinghampton in Gloceshershire
catnum,-246 *.
div2,Antiquities.
div3
place,Windsor forrest
catnum,-247 *.
div2,Antiquities.
div3
place,Yorkshire
catnum,-249 *.
div2,Antiquities.
div3
place,Rome
catnum,-250 *.
div2,Antiquities.
div3
place,Baden
div3
place,Egyptian
catnum,-258*.
div2,Antiquities.
div3
place,Winsor
catnum,-264*.
div2,Antiquities.
div3
place,Egyptian
catnum,5
div2,Antiquities.
div3
place,Rome
catnum,-269.
div2,Antiquities.
div3
place,Egypt
div3
place,Rome.
catnum,-297.
div2,Antiquities.
div3
place,Windsor
catnum,-300.
div2,Antiquities.
div3
place,Hampshire
catnum,-302.
div2,Antiquities.
div3
place,Windsor forrest
catnum,-303.
div2,Antiquities.
div3
place,S t. Martin's Church
catnum,-304.
div2,Antiquities.
div3
place,Richborow
place,Kent
catnum,-305.
div2,Antiquities.
div3
place,Wales
catnum,-312.
div2,Antiquities.
div3
place,Manooth in Ireland
catnum,-316.
div2,Antiquities.
div3
place,near Richborough in Kent
catnum,-318.
div2,Antiquities.
div3
place,Windsor common
catnum,-322.
div2,Antiquities.
div3
place,Egyptian
catnum,1
div2,Antiquities.
div3
place,Chattham
catnum,-323.
div2,Antiquities.
div3
place,Kent
place,Richborrough
catnum,-328.
div2,Antiquities.
div3
place,Puteoli
catnum,-329.
div2,Antiquities.
div3
place,Reculver
place,Kent.
catnum,-331.
div2,Antiquities.
div3
place,Reculver
catnum,-336.
div2,Antiquities.
div3
place,Reculver
place,Canterbury
catnum,-341.
div2,Antiquities.
div3
place,Reculver
catnum,-346.
div2,Antiquities.
div3
place,Reculver
place,Kent
catnum,-357.
div2,Antiquities.
div3
place,Windsor
catnum,-364.
div2,Antiquities.
div3
place,Reculver
place,Kent
catnum,-370.
div2,Antiquities.
div3
place,Windsor
catnum,-371.
div2,Antiquities.
div3
place,near Windsor
catnum,-372.
div2,Antiquities.
div3
place,Reculver
catnum,-374.
div2,Antiquities.
div3
place,Windsor
catnum,-379.
div2,Antiquities.
div3
place,Reculver
catnum,-380.
div2,Antiquities.
div3
place,Smyrna
catnum,-382.
div2,Antiquities.
div3
place,North Elmham in Nor. folk
catnum,-384.
div2,Antiquities.
div3
place,Pauls
catnum,-386.
div2,Antiquities.
div3
place,Reculver
catnum,-387.
div2,Antiquities.
div3
place,Reculver
catnum,-392.
div2,Antiquities.
div3
place,Guinea
catnum,-400.
div2,Antiquities.
div3
place,Carolina
catnum,-402.
div2,Antiquities.
div3
place,Carolina
catnum,-404.
div2,Antiquities.
div3
place, Rome
catnum,-409.
div2,Antiquities.
div3
place,Wales
catnum,-412.
div2,Antiquities.
div3
place,China
catnum,-414.
div2,Antiquities.
div3
place,Etruscan
catnum,-416.
div2,Antiquities.
div3
place,Etruscan
catnum,-427.
div2,Antiquities.
div3
place,Etruscan
catnum,-428.
div2,Antiquities.
div3
place,Etruscan
div3
place,Rome
catnum,1
div2,Antiquities.
div3
place,Rome
place,Naples
catnum,3
div2,Antiquities.
div3
place,Egyptian
catnum,1
div2,Antiquities.
div3
place,Egyptian
catnum,2
div2,Antiquities.
div3
place,Surentum
catnum,3
div2,Antiquities.
div3
place,Herculaneum
catnum,5
div2,Antiquities.
div3
place,Pompei
catnum,6
div2,Antiquities.
div3
place,Etruscan
catnum,-429.
div2,Antiquities.
div3
place,Rome
catnum,-432.
div2,Antiquities.
div3
place,Portugall
catnum,-433.
div2,Antiquities.
div3
place,Reculver
catnum,-435.
div2,Antiquities.
div3
place,Canterbury
catnum,-436.
div2,Antiquities.
div3
place,Mont Vesuvius
catnum,10.
div2,Antiquities.
div3
place,Canterbury
catnum,-437.
div2,Antiquities.
div3
place,Dover
place,Dover
catnum,-438.
div2,Antiquities.
div3
place,Richborough
catnum,-439.
div2,Antiquities.
div3
place,River Blackwater 
place,Maldon
catnum,-440.
div2,Antiquities.
div3
place,England
div3
place,Italy
catnum,-442.
div2,Antiquities.
div3
place,Cornwall
catnum,-443
div2,Antiquities.
div3
place,Scotland
catnum,-447.
div2,Antiquities.
div3
place,Kent
catnum,-449.
div2,Antiquities.
div3
place,Sussex
catnum,-450
div2,Antiquities.
div3
place,Rome
catnum,-451.
div2,Antiquities.
div3
place,Rome
catnum,-467.
div2,Antiquities.
div3
place,Naples
catnum,-484.
div2,Antiquities.
div3
place,Etruscan
place,Rome
catnum,-487.
div2,Antiquities.
div3
place,Etruscan
catnum,-493.
div2,Antiquities.
div3
place,Etruscan
place,Rome
catnum,-496.
div2,Antiquities.
div3
place,Etruscan
catnum,-499.
div2,Antiquities.
div3
place,Rome
catnum,-512.
div2,Antiquities.
div3
place,Verulam
catnum,-513.
div2,Antiquities.
div3
place,Reculver
place,Kent
catnum,-514.
div2,Antiquities.
div3
place,Egyptian
catnum,-518.
div2,Antiquities.
div3
place,Cireencester
catnum,-519.
div2,Antiquities.
div3
place,Sussex
catnum,-525.
div2,Antiquities.
div3
place,Etruscan
catnum,-537.
div2,Antiquities.
div3
place,Rome
catnum,-563.
div2,Antiquities.
div3
place,Rome
catnum,-573.
div2,Antiquities.
div3
place,Ireland
catnum,-657.
div2,Antiquities.
div3
place,Scotland
catnum,-1.
div2,Impressions of Seals &c.
div3
place,Ireland
place,Ireland
catnum,-2.
div2,Impressions of Seals &c.
div3
place,England
place,Scotland
place,France
place,Ireland
catnum,3*.
div2,Impressions of Seals &c.
div3
place,Northampton
catnum, -14.
div2,Impressions of Seals &c.
div3
place,England
catnum,-52.
div2,Impressions of Seals &c.
div3
place,France
catnum,-57. 56
div2,Impressions of Seals &c.
div3
place,Portugall
catnum,-72.
div2,Impressions of Seals &c.
div3
place,Portugall
catnum,-73.
div2,Impressions of Seals &c.
div3
place,Ireland
catnum,-75.
div2,Impressions of Seals &c.
div3
place,Jamaica
catnum,-77.
div2,Impressions of Seals &c.
div3
place,England
catnum,-79.
div2,Impressions of Seals &c.
div3
place,France
catnum,83.
div2,Impressions of Seals &c.
div3
place,Rochester
catnum,-85.
div2,Impressions of Seals &c.
div3
place,Kent
catnum,-102.
div2,Impressions of Seals &c.
div3
place,paris
catnum,108.
div2,Impressions of Seals &c.
div3
place,Canterbury
catnum,109
div2,Impressions of Seals &c.
div3
place,France
catnum,120.
div2,Impressions of Seals &c.
div3
place,France
catnum,187.
div2,Impressions of Seals &c.
div3
place,Holland
catnum,189.
div2,Impressions of Seals &c.
div3
place,Essex
catnum,194.
div2,Impressions of Seals &c.
div3
place,Prussia.
catnum,249
div2,Impressions of Seals &c.
div3
place,Prussia
catnum,250.
div2,Impressions of Seals &c.
div3
place,Essex
catnum,264.
div2,Impressions of Seals &c.
div3
place,Northampton
catnum,265.
div2,Impressions of Seals &c.
div3
place,Verulam
catnum,-266.
div2,Impressions of Seals &c.
div3
place,Westminster
catnum,268.
div2,Impressions of Seals &c.
div3
place,Bavaria
div3
place,Essex
div3
place,Essex
div3
place,Georgia
div3
place,Georgia
div3
place,Jamaica
div3
place,Ireland
div3
place,Baden
div3
place,Northampton
div3
place,Scotland
div3
place,Tholouse
catnum,15.
div2,Pictures &c.
div3
place,Badminton 
catnum,-18.
div2,Pictures &c.
div3
place,Sussex
catnum,-23.
div2,Pictures &c.
div3
place,Florence
catnum,33.
div2,Pictures &c.
div3
place,Florence
catnum,-38.
div2,Pictures &c.
div3
place,France
catnum,47.
div2,Pictures &c.
div3
place,Poland
catnum,55.
div2,Pictures &c.
div3
place,Poland
catnum,56.
div2,Pictures &c.
div3
place,Persian
catnum,-58.
div2,Pictures &c.
div3
place,Paris
catnum,73.
div2,Pictures &c.
div3
place,Venice
catnum,-94.
div2,Pictures &c.
div3
place,Tartary
catnum,-97.
div2,Pictures &c.
div3
place,Rome
catnum,-98.
div2,Pictures &c.
div3
place,Tangier
catnum,-100.
div2,Pictures &c.
div3
place,Cornwall
catnum,-101.
div2,Pictures &c.
div3
place,Dunkirk
catnum,108.
div2,Pictures &c.
div3
place,Badminton
catnum,-114.
div2,Pictures &c.
div3
place,Constantinople
catnum,-120.
div2,Pictures &c.
div3
place,Badminton
catnum,-125.
div2,Pictures &c.
div3
place,Holland
catnum,-136.
div2,Pictures &c.
div3
place, East India
catnum,-157.
div2,Pictures &c.
div3
place,Spain
catnum,168.
div2,Pictures &c.
div3
place,West Indies
catnum,-185.
div2,Pictures &c.
div3
place,Italy
catnum,-186.
div2,Pictures &c.
div3
place,Vienna
catnum,-210.
div2,Pictures &c.
div3
place,Vienna
catnum,-212.
div2,Pictures &c.
div3
place,Venice
catnum,-216.
div2,Pictures &c.
div3
place,Venice
catnum,-218.
div2,Pictures &c.
div3
place,Turkey
catnum,-224.
div2,Pictures &c.
div3
place,Con= Stantinople
catnum,-243.
div2,Pictures &c.
div3
place,Holland
catnum,-247.
div2,Pictures &c.
div3
place,mediterranean
catnum,-253.
div2,Pictures &c.
div3
place,Venice
catnum,-270.
div2,Pictures &c.
div3
place,Spain
catnum,-276.
div2,Pictures &c.
div3
place,England
catnum,-301.
div2,Pictures &c.
div3
place,Florence
catnum,-328.
div2,Pictures &c.
div3
place,Florence
catnum,-330.
div2,Pictures &c.
div3
place,China
catnum,-347.
div2,Pictures &c.
div3
place,Canada
catnum,-350.
div2,Pictures &c.
div3
place,Norwich
catnum,-352.
div2,Pictures &c.
div3
place,China
catnum,-354.
div2,Pictures &c.
div3
place,Hampton court
catnum,-363.
div2,Pictures &c.
div3
place,India
catnum,"
              -382.
            "
div2,Pictures &c.
div3
place,Thames
place,Hampton court
catnum,399.
div2,Pictures &c.
div3
place,Hampshire
catnum,406
div2,Pictures &c.
div3
place,antwerp
catnum,468.
div2,Pictures &c.
div3
place,Siam
catnum,469.
div2,Pictures &c.
div3
place,London
catnum,470.
div2,Pictures &c.
div3
place,Paris
catnum,9.
div2,Mathematicall instruments &c
div3
place,Rome
catnum,-23.
div2,Mathematicall instruments &c
div3
place,Paris
place,Cumberland
catnum,-43.
div2,Mathematicall instruments &c
div3
place,London
place,Rome
place,London
catnum,-54.
div2,Mathematicall instruments &c
div3
place,Rome
catnum,57.
div2,Mathematicall instruments &c
div3
place,Antwerp
catnum,105.
div2,Agate handles &c.
div3
place,Wales
catnum,-164.
div2,Agate handles &c.
div3
place,East Indies
catnum,-185.
div2,Agate handles &c.
div3
place,Anglesey
catnum,-186.
div2,Agate handles &c.
div3
place,E. Indies
catnum,-202.
div2,Agate handles &c.
div3
place,Guinea
catnum,-228.
div2,Agate handles &c.
div3
place,Europe
catnum,-29.
div2,Agate cups botles spoons &c.
div3
place,E. Indies
catnum,-161.
div2,Agate cups botles spoons &c.
div3
place,East India 
catnum,-168.
div2,Agate cups botles spoons &c.
div3
place, East India 
catnum,-193.
div2,Agate cups botles spoons &c.
div3
place,East India 
catnum,-194.
div2,Agate cups botles spoons &c.
div3
place,Suratte
catnum,-203.
div2,Agate cups botles spoons &c.
div3
place,Persian
place,suratte
catnum,-205.
div2,Agate cups botles spoons &c.
div3
place,Germany
catnum,-218.
div2,Agate cups botles spoons &c.
div3
place,China
catnum,-220.
div2,Agate cups botles spoons &c.
div3
place,India
catnum,-239.
div2,Agate cups botles spoons &c.
div3
place,Bohemia
catnum,-302.
div2,Agate cups botles spoons &c.
div3
place,Bohemia
catnum,-303.
div2,Agate cups botles spoons &c.
